tag,mark_file,mark_date,mark_site,release_date,release_site,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,recap_date,recap_file,recap_release_date,recap_release_site,recap_site,recap_species_code,recap_species_name,recap_run_code,recap_run_name,recap_rear_type_code,recap_rear_type_name,recap_length,recap_capture_method_name,recap_capture_method_code,recap_count
3D9.1C2D9E3CED,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/4/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,6/24/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2D9E3CED,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/4/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,5/30/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DCF9DC0,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/29/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,6/23/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DCFB2EA,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/29/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/30/2012,CFM12212.CHI,8/2/2012,CHIWAR - Chiwawa River,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2DCFB909,CME11249.CH1,9/6/2011,CHEL - Chelan PUD Hatchery,5/4/2012,CHIWAR - Chiwawa River,3,Steelhead,2,Summer,H,Hatchery Reared,3/26/2012,CFM-2012-086-TUM.xml,7/21/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DCFD3E8,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/28/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,6/24/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DCFD3E8,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/28/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/26/2014,NBD-2014-177-AEZ.xml,7/10/2014,CHIWAR - Chiwawa River,CHIW - Chiwawa Weir,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2DCFD3E8,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/28/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/5/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DCFD3E8,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/28/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,4/1/2017,NBD-2017-091-TUM.xml,6/13/2017,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DD0055E,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",6/30/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,6/23/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DD6CE86,FWE12075.3D2,3/15/2012,ENTIAR - Entiat River,3/15/2012,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/16/2012,FWE12076.3D2,3/16/2012,ENTIAR - Entiat River,ENTIAR - Entiat River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,145,Dip Net,DIPNET,1
3D9.1C2DD739EC,FWE12234.M04,8/21/2012,MADRVR - Mad River (Entiat River watershed),8/21/2012,MADRVR - Mad River (Entiat River watershed),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,8/22/2012,FWE12235.M04,8/22/2012,MADRVR - Mad River (Entiat River watershed),MADRVR - Mad River (Entiat River watershed),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,176,Electro-Shock,SHOCK,1
3D9.1C2DDACB8A,TLM12239.AAZ,8/26/2012,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",8/26/2012,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/10/2015,NBD15161.CWB,6/10/2015,CHIWAR - Chiwawa River,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,440,Weir Trap,WTRAP,1
3D9.1C2DDB645C,TLM13148.AAZ,5/28/2013,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",5/28/2013,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/3/2017,NBD17276.AAZ,10/4/2017,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,478,Screw Trap,SCREWT,1
3D9.1C2DDB645C,TLM13148.AAZ,5/28/2013,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",5/28/2013,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,10/8/2019,CSS-2019-281-112.xml,10/9/2019,"CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond","CHIWAT - Chiwawa River Trap, 0.5 km below CHIP acclimation pond",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Screw Trap,SCREWT,1
3D9.1C2DDB9736,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/23/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/4/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBA470,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/24/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/12/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBA6EE,NBD-2015-065-TUM.xml,3/6/2015,"TUM - Tumwater Dam, Wenatchee River",6/18/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,6/3/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBB2D3,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/11/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/11/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBC101,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/10/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/2/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBCC53,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/10/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/18/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBCCC2,NBD-2015-065-TUM.xml,3/6/2015,"TUM - Tumwater Dam, Wenatchee River",6/10/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,6/28/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBD9ED,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/25/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/9/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBDA79,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/9/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/6/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBDB22,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/20/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,6/28/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBE2CB,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/18/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/8/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBE458,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/17/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/1/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBE75B,NBD-2015-065-TUM.xml,3/6/2015,"TUM - Tumwater Dam, Wenatchee River",6/17/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,6/24/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBF13C,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/15/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/1/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBF7C3,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/6/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/3/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDBF8C8,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/20/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,8/1/2013,TQI13213.216,8/1/2013,NASONC - Nason Creek (tributary to Wenatchee River),NASONC - Nason Creek (tributary to Wenatchee River),7,Bull Trout,5,Unknown,W,Wild Fish or Natural Production,488,Electro-Shock,SHOCK,1
3D9.1C2DDC00CC,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",6/18/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/15/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC038B,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/10/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/1/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC03E3,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/9/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/9/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC0E76,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/7/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/15/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC1038,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/11/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/2/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC11B5,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",6/15/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/9/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC11D5,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/9/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,6/19/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC1A8E,NBD-2015-065-TUM.xml,3/6/2015,"TUM - Tumwater Dam, Wenatchee River",5/18/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,4/1/2017,NBD-2017-091-TUM.xml,7/5/2017,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC1A8E,NBD-2015-065-TUM.xml,3/6/2015,"TUM - Tumwater Dam, Wenatchee River",5/18/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/6/2018,NBD-2018-079-001.xml,6/6/2018,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,710,Adult Passage Ladder,LADDER,1
3D9.1C2DDC1BFC,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/15/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/9/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC2764,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/15/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/9/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DDC702B,CGS13127.EL1,5/7/2013,WELLD1 - WEL - Release into the East Adult Fish Ladder,6/10/2013,WELLD1 - WEL - Release into the East Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/1/2013,CGS13182.TW4,7/3/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,Weir Trap,WTRAP,1
3D9.1C2DDD5352,CGS13127.EL1,5/7/2013,WELLD1 - WEL - Release into the East Adult Fish Ladder,6/3/2013,WELLD1 - WEL - Release into the East Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/1/2013,CGS13182.TW4,7/25/2013,TWISPW - Twisp River Weir (WDFW),TWISPW - Twisp River Weir (WDFW),7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,530,Weir Trap,WTRAP,1
3D9.1C2DE105DD,CGS13127.EL1,5/7/2013,WELLD1 - WEL - Release into the East Adult Fish Ladder,6/4/2013,WELLD1 - WEL - Release into the East Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/7/2013,CGS13127.WL1,6/19/2013,WELLD2 - WEL - Release into the West Adult Fish Ladder,WELLD2 - WEL - Release into the West Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,Adult Passage Ladder,LADDER,1
3D9.1C2DE13AFF,CGS13127.EL1,5/7/2013,WELLD1 - WEL - Release into the East Adult Fish Ladder,6/10/2013,WELLD1 - WEL - Release into the East Adult Fish Ladder,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,5/1/2016,CGS16122.WL1,5/5/2016,WELLD2 - WEL - Release into the West Adult Fish Ladder,WEL - Wells Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,720,Adult Passage Ladder,LADDER,1
3D9.1C2DE18BD5,CFM-2013-060-TUM.xml,3/1/2013,"TUM - Tumwater Dam, Wenatchee River",7/24/2013,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/9/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DE1A81A,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/15/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,6/26/2014,NBD-2014-177-AEZ.xml,7/3/2014,CHIWAR - Chiwawa River,CHIW - Chiwawa Weir,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2DE1B37B,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/15/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/26/2014,NBD-2014-085-TUM.xml,7/15/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DE1D16D,CFM-2012-086-TUM.xml,3/26/2012,"TUM - Tumwater Dam, Wenatchee River",7/22/2012,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,7/30/2012,CFM12212.CHI,7/30/2012,CHIWAR - Chiwawa River,CHIWAR - Chiwawa River,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Weir Trap,WTRAP,1
3D9.1C2DE1DD6C,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/11/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/6/2015,NBD-2015-065-TUM.xml,6/26/2015,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
3D9.1C2DE1DD6C,NBD-2014-085-TUM.xml,3/26/2014,"TUM - Tumwater Dam, Wenatchee River",7/11/2014,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,3/14/2016,NBD-2016-074-TUM.xml,6/28/2016,TUMFBY - TUM - Release into the Forebay within 0.5 km upstream of Dam,"TUM - Tumwater Dam, Wenatchee River",7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,NA,Adult Passage Ladder,LADDER,1
