tag,mark_file,mark_data_project,mark_site,mark_date,release_site,release_date,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,length,mark_count
384.36F2B4DCA3,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/7/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,670,1
384.36F2B4DCA4,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/9/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,570,1
384.36F2B4DCA6,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/9/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,660,1
384.36F2B4DCA7,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/1/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,1
384.36F2B4DCA8,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/13/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,1
384.36F2B4DCAA,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/2/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,490,1
384.36F2B4DCAC,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/3/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,1
384.36F2B4DCAD,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/10/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,580,1
384.36F2B4DCAF,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/9/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,610,1
384.36F2B4DCB8,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/25/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,510,1
384.36F2B4DCBB,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/7/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,1
384.36F2B4DCC1,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/9/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,560,1
384.36F2B4DCC2,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/23/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,620,1
384.36F2B4DCC3,CGS13182.TW3,CGS - Charles Snow Projects,TWISPW - Twisp River Weir (WDFW),7/1/2013,TWISPW - Twisp River Weir (WDFW),7/7/2013,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,540,1
384.3B23A51CA1,TNA15286.H11,TNA - Twisp Nutrient Assessment,"HANSPC - Hancock Springs Creek, tributary to Methow River",10/13/2015,- Unknown,NA,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,117,1
384.3B23A55F7C,TNA15281.H23,TNA - Twisp Nutrient Assessment,"HANSPC - Hancock Springs Creek, tributary to Methow River",10/8/2015,- Unknown,NA,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,163,1
384.3B23A70167,TNA15231.H23,TNA - Twisp Nutrient Assessment,"HANSPC - Hancock Springs Creek, tributary to Methow River",8/19/2015,- Unknown,NA,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,160,1
384.3B23ACA9E5,CGS14298.LAI,CGS - Charles Snow Projects,TWISPR - Twisp River,10/25/2014,TWISPR - Twisp River,10/25/2014,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,262,1
384.3B23B12129,TNA15125.H12,TNA - Twisp Nutrient Assessment,"HANSPC - Hancock Springs Creek, tributary to Methow River",5/5/2015,- Unknown,NA,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,139,1
3D6.00185E431C,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/5/2017,TWISPR - Twisp River,10/5/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,57,1
3D6.00185E431D,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/5/2017,TWISPR - Twisp River,10/5/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.00185E4329,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/5/2017,TWISPR - Twisp River,10/5/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,61,1
3D6.00185E4338,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/5/2017,TWISPR - Twisp River,10/5/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,62,1
3D6.00185E433E,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/6/2017,TWISPR - Twisp River,10/6/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,59,1
3D6.00185E434F,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/5/2017,TWISPR - Twisp River,10/5/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,59,1
3D6.00185E4352,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/5/2017,TWISPR - Twisp River,10/5/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.00185E4358,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/5/2017,TWISPR - Twisp River,10/5/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.00185E4359,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/5/2017,TWISPR - Twisp River,10/5/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.00185E435C,CGS-2017-255-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/5/2017,TWISPR - Twisp River,10/5/2017,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,56,1
3D6.00185E435E,CGS-2016-272-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,63,1
3D6.00185E4367,CGS-2016-272-LF3.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,62,1
3D6.00185E4368,CGS-2016-277-LF4.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/3/2016,TWISPR - Twisp River,10/3/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.00185E436A,CGS-2016-277-LF5.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/3/2016,TWISPR - Twisp River,10/3/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.00185E436B,CGS-2016-277-LF4.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/3/2016,TWISPR - Twisp River,10/3/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.00185E4377,CGS-2016-182-LFZ.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,6/30/2016,TWISPR - Twisp River,9/30/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,63,1
3D6.00185E4384,CGS-2016-272-LF2.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,58,1
3D6.00185E438E,CGS-2016-273-LF3.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/29/2016,TWISPR - Twisp River,9/29/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.00185E439E,CGS-2016-272-LF3.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,63,1
3D6.00185E43A9,CGS-2016-272-LF2.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,62,1
3D6.00185E43AE,CGS-2016-272-LF3.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.00185E43AF,CGS-2016-273-LF3.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/29/2016,TWISPR - Twisp River,9/29/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,59,1
3D6.00185E43B2,CGS-2016-272-LF2.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,56,1
3D6.00185E43BD,CGS-2016-277-LF4.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/3/2016,TWISPR - Twisp River,10/3/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.00185E43BF,CGS-2016-272-LF2.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.00185E43C9,CGS-2016-272-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.00185E43D2,CGS-2016-272-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,58,1
3D6.00185E43D6,CGS-2016-272-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,61,1
3D6.00185E43E7,CGS-2016-272-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.00185E43E9,CGS-2016-272-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,61,1
3D6.00185E4402,CGS-2016-272-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2016,TWISPR - Twisp River,9/28/2016,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.1533C28573,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,8/20/2025,TWISPR - Twisp River,8/20/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,213,1
3D6.1533C2857E,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/31/2025,TWISPR - Twisp River,7/31/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,243,1
3D6.1533C28A0C,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,193,1
3D6.1533C28A0D,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,221,1
3D6.1533C28A10,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,146,1
3D6.1533C28A1E,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,148,1
3D6.1533C28A2C,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,157,1
3D6.1533C28A2E,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/8/2025,TWISPR - Twisp River,7/8/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,163,1
3D6.1533C28A31,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,175,1
3D6.1533C28A39,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,157,1
3D6.1533C28A3B,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,148,1
3D6.1533C28A41,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,152,1
3D6.1533C28A51,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/14/2025,TWISPR - Twisp River,7/14/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,149,1
3D6.1533C28A8E,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,7/24/2025,TWISPR - Twisp River,7/24/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,199,1
3D6.1D5972B4E5,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,56,1
3D6.1D5972B4FA,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,62,1
3D6.1D5972B507,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.1D5972B51F,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,62,1
3D6.1D5972B534,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.1D5972B535,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,56,1
3D6.1D5972B54C,CGS-2020-262-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/24/2020,TWISPR - Twisp River,9/24/2020,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,76,1
3D6.1D5972B54E,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/17/2019,TWISPR - Twisp River,10/17/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,61,1
3D6.1D5972B564,CGS-2020-262-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2020,TWISPR - Twisp River,9/28/2020,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.1D5972B56B,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/17/2019,TWISPR - Twisp River,10/17/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,64,1
3D6.1D5972B574,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/17/2019,TWISPR - Twisp River,10/17/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.1D5972B575,CGS-2020-262-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/24/2020,TWISPR - Twisp River,9/24/2020,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,65,1
3D6.1D5972B581,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/17/2019,TWISPR - Twisp River,10/17/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,63,1
3D6.1D5972B588,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/17/2019,TWISPR - Twisp River,10/17/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,57,1
3D6.1D5972B5A3,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,63,1
3D6.1D5972B5DF,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,63,1
3D6.1D5972B5E3,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,58,1
3D6.1D5972B5E9,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,61,1
3D6.1D5972B5FE,CGS-2019-263-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/14/2019,TWISPR - Twisp River,10/14/2019,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,63,1
3D6.1D59805050,CGS-2021-264-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2021,TWISPR - Twisp River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.1D59805058,CGS-2021-264-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2021,TWISPR - Twisp River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,61,1
3D6.1D59805059,CGS-2021-264-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2021,TWISPR - Twisp River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,59,1
3D6.1D5980506D,CGS-2021-264-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2021,TWISPR - Twisp River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,62,1
3D6.1D59805070,CGS-2021-264-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2021,TWISPR - Twisp River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,62,1
3D6.1D5980507E,CGS-2021-264-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2021,TWISPR - Twisp River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,56,1
3D6.1D59805085,CGS-2021-264-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2021,TWISPR - Twisp River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,60,1
3D6.1D5980509A,CGS-2021-264-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2021,TWISPR - Twisp River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,57,1
3D6.1D598050A5,CGS-2021-264-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/28/2021,TWISPR - Twisp River,9/28/2021,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,56,1
3D6.1D598050B5,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,8/11/2025,TWISPR - Twisp River,8/11/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,208,1
3D6.1D598050FC,CGS-2025-174-LB1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,8/11/2025,TWISPR - Twisp River,8/11/2025,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,166,1
3D6.1D59805165,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,10/13/2022,TWISPR - Twisp River,10/13/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,63,1
3D6.1D5980F7AF,CGS-2022-269-LF1.xml,CGS - Charles Snow Projects,TWISPR - Twisp River,9/27/2022,TWISPR - Twisp River,9/27/2022,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,63,1
3D9.1BF1A160BD,CGS07074.KBI,CGS - Charles Snow Projects,TWISPR - Twisp River,3/15/2007,TWISPR - Twisp River,3/16/2007,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,186,1
3D9.1BF1A1650A,CGS06322.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,11/18/2006,TWISPR - Twisp River,11/19/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,196,1
3D9.1BF1A16601,CGS05139.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,5/19/2005,TWISPR - Twisp River,5/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,168,1
3D9.1BF1A1685D,CGS07072.KBI,CGS - Charles Snow Projects,TWISPR - Twisp River,3/13/2007,TWISPR - Twisp River,3/14/2007,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,203,1
3D9.1BF1A16A22,CGS07107.KBI,CGS - Charles Snow Projects,TWISPR - Twisp River,4/17/2007,TWISPR - Twisp River,4/17/2007,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,146,1
3D9.1BF1A16A83,CGS06321.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,11/17/2006,TWISPR - Twisp River,11/18/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,202,1
3D9.1BF1A18772,CGS06323.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,11/19/2006,TWISPR - Twisp River,11/20/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,213,1
3D9.1BF1A1A61B,CGS05139.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,5/19/2005,TWISPR - Twisp River,5/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,106,1
3D9.1BF1A1C51C,CGS06088.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,3/29/2006,TWISPR - Twisp River,4/29/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,203,1
3D9.1BF1A1C9C3,CGS05139.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,5/19/2005,TWISPR - Twisp River,5/20/2005,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,153,1
3D9.1BF1A55E4B,CGS06314.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,11/10/2006,TWISPR - Twisp River,11/11/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,209,1
3D9.1BF1A56D03,CGS06318.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,11/14/2006,TWISPR - Twisp River,11/15/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,200,1
3D9.1BF1A59CF4,CGS06318.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,11/14/2006,TWISPR - Twisp River,11/15/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,207,1
3D9.1BF1A6D575,CGS07085.KBI,CGS - Charles Snow Projects,TWISPR - Twisp River,3/26/2007,TWISPR - Twisp River,3/27/2007,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,156,1
3D9.1BF1A6F199,CGS06315.TBT,CGS - Charles Snow Projects,TWISPR - Twisp River,11/11/2006,TWISPR - Twisp River,11/11/2006,7,Bull Trout,R,Resident,W,Wild Fish or Natural Production,195,1
